[2024-11-18 20:25:10] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-18 20:25:59] [class-ss-page.php:119] Checking Content Identical:a15eec4db55c8dff81974f9df03630edecf435ea===. Value: FALSE
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/constants.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/constants.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/adapter.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/adapter.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 3700 of 5285 pages/files
[2024-11-18 20:25:59] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-18 20:25:59] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-18 20:25:59] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:69] Total pages: 5285; Pages remaining: 1535
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/column.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/column.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/table.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/table.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/migration.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/migrations/migration.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/model.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/model.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/orm.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/orm.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/abstract-main.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/abstract-main.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/dependency-injection/container-registry.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/lib/dependency-injection/container-registry.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/readme.txt
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2d7e597c-i5c4Tv.tmp
[2024-11-18 20:25:59] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/wordpress-seo/readme.txt?simply_static_page=56716
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/wordpress-seo/readme.txt?simply_static_page=56716
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:103] Filesize: 21999 bytes
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/wordpress-seo/readme.txt
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2d7e597c-i5c4Tv.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/wordpress-seo/readme.txt
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:59] [class-ss-page.php:119] Checking Content Identical:4128fdebbb26fb851bb48381d47dee3e8314d36e===. Value: FALSE
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/wp-seo.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/wp-seo.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/license.txt
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2d7e92ce-1f9g7F.tmp
[2024-11-18 20:25:59] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/wordpress-seo/license.txt?simply_static_page=56718
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/wordpress-seo/license.txt?simply_static_page=56718
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:103] Filesize: 33319 bytes
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/wordpress-seo/license.txt
[2024-11-18 20:25:59] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2d7e92ce-1f9g7F.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/wordpress-seo/license.txt
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:59] [class-ss-page.php:119] Checking Content Identical:e9e6d5694170d8af0c4ca8acd8c2acb2c719593b===. Value: FALSE
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/PromiseInterface.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/PromiseInterface.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/CancellationException.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/CancellationException.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/TaskQueue.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/TaskQueue.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Each.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Each.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Promise.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Promise.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/PromisorInterface.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/PromisorInterface.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/RejectionException.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/RejectionException.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Create.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Create.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Coroutine.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Coroutine.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/RejectedPromise.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/RejectedPromise.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Is.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Is.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Utils.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 5285
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/Utils.php
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:59] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/EachPromise.php
[2024-11-18 20:25:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/EachPromise.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/AggregateException.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/AggregateException.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/FulfilledPromise.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/FulfilledPromise.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/TaskQueueInterface.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/promises/src/TaskQueueInterface.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/FnStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/FnStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriNormalizer.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriNormalizer.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MessageTrait.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MessageTrait.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MimeType.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MimeType.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/CachingStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/CachingStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/PumpStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/PumpStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/NoSeekStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/NoSeekStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Response.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Response.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/InflateStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/InflateStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/StreamWrapper.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/StreamWrapper.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Stream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Stream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriComparator.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriComparator.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Request.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Request.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Header.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Header.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/DroppingStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/DroppingStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/LazyOpenStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 5285
